obs,page_num,survey_round,date,row,column,resident_transient,location,code,count,cafi_size_mm,family,genus,species,notes,obs_numeric,date_numeric,resident_transient_numeric,location_numeric,code_numeric,count_numeric,family_numeric,genus_numeric,species_numeric,notes_numeric
AP,6.0,1.0,2019-12-09,1,9,resident,sand,stripe_goby,1,4.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,9,resident,sand,stripe_goby,1,2.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,9,resident,block,STNI,1,2.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,3.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,CHVI,1,2.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,DAFL,1,2.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,DAAR,1,1.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,coral,DAAR,1,2.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,block,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,block,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,block,HATR,1,6.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,7,resident,sand,stripe_goby,1,3.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,5,transient,block,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,5,transient,block,HATR,1,6.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,4,resident,block,HATR,1,5.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,4,resident,block,HATR,1,5.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,4,resident,sand,goby_no_stripe,1,5.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,transient,block,SCPS,1,23.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,transient,block,gray_surgeon,1,16.0,,,,grayish surgeon with purple highlights on fins,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,transient,block,ACTR,1,13.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,transient,block,ACTR,1,15.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,block,HATR,1,4.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,block,HATR,1,5.0,,,,,,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
AP,6.0,1.0,2019-12-09,1,3,resident,coral,CHVI,1,1.0,,,,"listed as ""chromis""; could also have CHATs",,,,,,1.0,,,,
